Labels.Skew.StandardDeviation,Labels.Mean.Skew,Labels.Kurtosis.Skew,Labels.Skew.Mean,Labels.Skew.Skew,Features.MutualInformation.Skew,Features.Skew.NonAggregated,Features.Entropy.Skew,Features.Kurtosis.Skew,FeaturesLabels.SpearmanCorrelation.Skew,Features.Skew.StandardDeviation,FeaturesLabels.PearsonCorrelation.Skew,Features.Skew.Skew,Features.PearsonCorrelation.Skew,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.Mean.Skew,Features.SpearmanCorrelation.Skew,Features.MutualInformation.StandardDeviation,Features.Mean.NonAggregated,Features.Kurtosis.NonAggregated,FeaturesLabels.PearsonCorrelation.NonAggregated,FeaturesLabels.SpearmanCorrelation.NonAggregated,FeaturesLabels.MutualInformation.StandardDeviation,FeaturesLabels.MutualInformation.Mean,Features.Entropy.Mean,Features.Entropy.StandardDeviation,Features.MutualInformation.Mean,Features.Entropy.NonAggregated,Features.MutualInformation.NonAggregated,Labels.Entropy.NonAggregated,FeaturesLabels.MutualInformation.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,Features.PearsonCorrelation.NonAggregated,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.SpearmanCorrelation.NonAggregated,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Labels.Mean.StandardDeviation,Labels.Kurtosis.StandardDeviation,Labels.SpearmanCorrelation.NonAggregated,Labels.Mean.Mean,Labels.PearsonCorrelation.NonAggregated,Labels.Kurtosis.Mean,dataset,fam_score,alg_fam,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,non-zero values,attributes total,attributes categorical,attributes numerical
,,,,,,,,,,0.21220365972629388,,,,-0.034350335940153465,,,,0.013795916371427934,,,,,0.4644328073491931,0.34340698081952253,7.3528047226764786,0.25353278702577586,0.010125935917835897,,,7.348728154231078,,0.35466656197552276,0.3593966262098809,,,,0.5991658885987345,0.25270787771005543,,,,0.44674155370820395,0.8962304284437781,,11.978481991780995,36.99572290523838,,,,,,,,schizo.csv,,,340,0.04411764705882353,228,0.0,1.0,4266,834,,15,0,15
,,,,,,,,,,1.465603819167497,,,,1.212068744826189,,,,,,,,,,,,,,3.321928094887362,,3.321928094887362,1.0,0.0578313878302932,0.2338186363982103,,,,-0.06645774513957961,0.3203085042261019,,,,3.747981409494308,4.307698439967946,,5214920.786421052,10429819.2120587,,,,,,,,schlvote.csv,,,38,0.15789473684210525,0,0.0,1.0,228,0,,6,0,6
,,,,,,,,,,0.33887475284973473,,,,0.2323168086011595,0.0,,,,,,,,,,,,,,,,,0.19170947663138546,0.4314945194124802,,0.02764387937395086,0.40340826169833366,0.30005381338409437,0.5473222145276163,-0.06494940048483669,0.5299680377708429,,-0.8374915924071575,0.45429055186990913,-1.5,0.12499999175077381,0.3307189170010005,1.0,,,,,,,seeds_R.dat,,,210,0.0380952380952381,0,0.0,1.0,1680,0,,8,0,8
,,,,,,,,,,0.6188834481250247,,,,0.8055114462562509,0.009793792920574347,,,,,,,,,,,,,,,,,0.08768460884118749,0.2259488272757826,,0.07948852606942082,0.19481073954057185,0.013182204276570146,0.14289214819521198,0.040742730229977236,0.1288992942150543,,-0.9651016013097203,1.7580883680853183,-1.2204266083484616,0.017415698965073365,0.27865100406426935,4.475831763967357,,,,,,,semeion_R.dat,,,1593,0.1613308223477715,0,0.0,1.0,409401,0,,257,0,257
,,,,,,,,,,0.7636484553255928,,,,0.23129966610540229,,,,,,,,,,,,,,6.285402218862249,,6.285402218862249,1.0,0.1121360886641327,0.3180488273442531,,,,-0.002943189579341717,0.22306387585009446,,,,-1.0173252257998602,0.6135043579412945,,14.359410430839,21.540974825756344,,,,,,,,sleuth_case2002.csv,,,147,0.047619047619047616,0,0.0,1.0,1029,0,,7,0,7
,,,,,,7.184373916992253,,,,,,,,,,,,0.06495256509088836,16.94074394463668,81.51782775416841,,,0.36842611055719354,0.2747628302288856,9.572226974274487,0.32464636776507066,0.03738141511444294,,,9.813781191217041,,,,,,,,,,,,,,,,,,,,,,,,socmob.csv,,,1156,0.005190311418685121,0,0.0,1.0,6936,0,,6,0,6
,,,,,,,,,,5.524336535836375,,,,4.17998988334112,17.229711214278396,,,0.14195863326850136,,,,,0.2734467846851522,0.6295708758297338,9.442743935248533,0.11104061724893732,0.3607262428323142,,,9.32618805448149,,nan,nan,,nan,nan,nan,nan,nan,nan,,52.75478849578415,97.98126605843764,328.4426649425833,1.0272045028142591,0.7280808047759147,0.005628517823639775,,,,,,,solar-flare.csv,,,1066,0.012195121951219513,0,0.0,1.0,13858,0,,13,0,13
,,,,,,,,,,3.4952906204527636,,,,2.0374133124395835,-0.08846510564575567,,,,,,,,,,,,,,,,,0.11029440129042417,0.2209545571083654,,0.06400999401306702,0.27048792979629543,0.3617663171006736,0.23050985692317105,-0.00028332999742068193,0.2555553104451,,16.096734763216617,53.75555719018954,-1.316185833718211,0.5560436537864,1.3641431316045667,8.301610541727673,,,,,,,soybean.dat,,,683,0.0527086383601757,0,0.0,1.0,24588,0,,36,0,36
,,,,,,,,,,6.977089769954638,,,,10.997659625403363,0.4336699490231419,,,,,,,,,,,,,,,,,0.10394294739593721,0.22684492578537313,,0.035201367039682435,0.16403155510404424,0.0989130319629127,0.17591167290962442,0.12192664995333757,0.3043055868600354,,236.72198664714668,293.45929087617935,-1.8119303753142655,0.00679390202110036,0.051292630875240816,0.39404477287546186,,,,,,,spambase_R.dat,,,4601,0.012605955227124538,0,0.0,1.0,266858,0,,58,0,58
,,,,,,,,,,1.165122688575022,,,,0.9350238034391446,0.3446278114803676,,,,,,,,,,,,,,,,,0.16497513745906234,0.20283907737116,,0.17054227863161267,0.22411230090911952,0.37417753771738016,0.1636851044033872,0.19741469940113562,0.20266769725384282,,1.5590448586287777,4.683791286148299,-1.8812316715542519,0.2692370692370795,0.11272851850011473,0.41509433962264153,,,,,,,spect.dat,,,265,0.08679245283018867,0,0.0,1.0,6095,0,,23,0,23
,,,,,,,,,,0.40129108765997445,,,,-1.6960176509251936,-1.45395303115665,,,,,,,,,,,,,,,,,0.22406076706974157,0.2721323923454094,,-0.14811059776531948,0.2042253696168028,0.5084233467054052,0.2254325745225856,-0.37374559956176234,0.21422994786395533,,4.026553106817929,2.636725907613888,0.11397941680960777,0.3512441729895963,0.06681094416617088,0.7940074906367042,,,,,,,spectf.dat,,,267,0.16853932584269662,0,0.0,1.0,12015,0,,45,0,45
,,,,,,,,,,0.570732150337961,,,,0.025718347713414212,,,,,,,,,0.4691974169896715,0.5308025830103286,4.9755251014497315,0.11754410632215917,,,0.06160516602065704,4.857980995127572,,0.1866558794945701,0.35485967871879404,,,,0.2043190306092759,0.4318356261298997,,,,-0.3967686024829044,0.476731625864958,,379.03924060594136,524.7210445565291,,,,,,,,squash-stored.csv,,,52,0.4807692307692308,2,0.0,1.0,1293,7,,25,0,25
,,,,,,,,,,0.42286935281315524,,,,0.24365996286555794,,,,,,,,,0.446247999822676,0.5537520001773241,4.921534603885945,0.17153460388594555,,,0.10750400035464804,4.749999999999999,,0.240015547264316,0.35160931726003986,,,,0.3148174080871691,0.4038980215479968,,,,-0.3855123451575144,0.4099746490955654,,278.2731458110517,405.7652295498158,,,,,,,,squash-unstored.csv,,,52,0.46153846153846156,9,0.0,1.0,1209,39,,24,0,24
,,,,,,,,,,3.526201958783057,,,,1.5770325417529143,-0.7631953108261882,,,,,,,,,,,,,,,,,0.14255921353325562,0.22781912048766792,,0.2319716454148416,0.34846210319227594,0.12793775950442549,0.17959076518481143,0.06609303057212276,0.256005552833421,,19.59360076622478,53.4076251950697,-1.4175329175329179,0.04521745451269565,0.16918796929354002,0.6782608695652174,,,,,,,statlog-australian-credit_R.dat,,,690,0.021739130434782608,0,0.0,1.0,10350,0,,15,0,15
,,,,,,,,,,2.0045918295758947,,,,1.0340131245302542,0.8728715609439699,,,,,,,,,,,,,,,,,0.13941211082977556,0.27515281204320086,,0.10966870480416052,0.31527178651334004,0.007213504135397521,0.12745314287893153,0.0029502691421990114,0.23487238312251188,,3.654795815281998,9.531345852229762,-1.2380952380952372,0.012000182795999997,0.0587877165176322,0.3,,,,,,,statlog-german-credit_R.dat,,,1000,0.025,0,0.0,1.0,25000,0,,25,0,25
,,,,,,,,,,0.80577466315949,,,,0.4102319463411974,0.22360679774997907,,,,,,,,,,,,,,,,,0.1334205773561158,0.23301408911118987,,0.17711887433925264,0.283471078664494,0.10428144829690346,0.20929717643635978,0.3020405016994831,0.3066788725280637,,-0.054893647812351634,1.824964054888045,-1.95,0.03174599292063494,0.11446195602219171,0.4444444444444444,,,,,,,statlog-heart_R.dat,,,270,0.05185185185185185,0,0.0,1.0,3780,0,,14,0,14
,,,,,,,,,,4.646395668104325,,,,3.144127021391804,0.0,,,,,,,,,,,,,,,,,0.09507199370453351,0.3582949039609704,,0.07154414480085224,0.2828450417931728,0.07317192712801188,0.43954498116059265,0.15264855273371866,0.30598408138503375,,36.34272915512934,87.9252230325132,-1.25,0.15789476102082478,0.6698906291093417,3.0,,,,,,,statlog-image_R.dat,,,2310,0.008225108225108226,0,0.0,1.0,43890,0,,19,0,19
,,,,,,,,,,1.6207565596919968,,,,0.9864960319421208,0.028291755006438078,,,,,,,,,,,,,,,,,0.13750456181001652,0.36251854635496306,,0.05208422378037838,0.2978305325604816,0.22046691481412253,0.4741355849130301,-0.006029984218755102,0.3081660385720105,,4.775656038268502,14.414291120861991,-1.3442837697570726,0.07732978218550454,0.32808278144333186,1.4692671394799055,,,,,,,statlog-vehicle_R.dat,,,846,0.022458628841607566,0,0.0,1.0,16074,0,,19,0,19
,,,,,,,,,,8.359206931070974,,,,3.5891454806252314,-0.439471086626089,,,,,,,,,,,,,,,,,0.03655915983427013,0.2582767554560891,,0.07488547977680285,0.2747607724384125,0.029729105218899068,0.38724072004268334,0.030652385717790658,0.25396217031954493,,105.348100240068,333.3247624077817,-1.3736732032454686,0.137189908604841,0.7128599582622434,3.841318907779495,,,,,,,steel-plates_R.dat,,,1941,0.014425553838227717,0,0.0,1.0,54348,0,,28,0,28
,,,,,,,,,,0.28566668949959684,,,,0.03336357487496611,0.0,,,,,,,,,,,,,,,,,0.23171336777106624,0.3112156639433201,,-0.05357944041783709,0.17396017668245456,0.43007347524558975,0.3014616331815595,-0.1350646469828447,0.18270043745296913,,-0.5743260848705929,0.5949051335278264,-1.2685714285714282,0.04098360695258826,0.317457651277464,2.5,,,,,,,synthetic-control_R.dat,,,600,0.10166666666666667,0,0.0,1.0,36600,0,,61,0,61
,,,,,,,,,,1.1179306833161398,,,,-0.4304173792082436,,,,,,,,,,,,,,6.629356620079609,,6.629356620079609,1.0,0.07673319054208495,0.24118074387570643,,,,-0.016942630832905443,0.18033311414394382,,,,0.02674995196409711,0.9990716646391834,,10.654304635761589,9.669882375087084,,,,,,,,tae.csv,,,151,0.039735099337748346,0,0.0,1.0,906,0,,6,0,6
,,,,,,,,,,1.0310280463700772,,,,-0.36477493082009294,-0.03656268887933972,,,,,,,,,,,,,,,,,0.07612234323719742,0.2487198003661028,,0.14575054052285197,0.3528034381122263,-0.03448039955659197,0.18101855629567,0.10870338583002913,0.4301898477503589,,-0.2282373309486938,1.0755832827542129,-1.5031737455126484,9.21523178807947,9.395575603869593,2.019867549668874,,,,,,,teachingAssistant.csv,,,151,0.039735099337748346,0,0.0,1.0,906,0,,6,0,6
,,,,,,,,,,1.0310283148275687,,,,-0.36477476201957154,-0.03656268887934063,,,,,,,,,,,,,,,,,0.07612235866803868,0.24871970489951198,,0.1457506780947119,0.35280357030826026,-0.03448039955659197,0.18101855629567,0.10870338583002913,0.4301898477503589,,-0.22823719048265786,1.0755833366278216,-1.5031737455126477,0.16997790695364237,0.38008220289693734,1.0198675496688743,,,,,,,teaching_R.dat,,,151,0.039735099337748346,0,0.0,1.0,906,0,,6,0,6
,,,,,,,,,,0.24158910222896446,,,,0.0661600390756977,-0.6448981364327077,,,,,,,,,,,,,,,,,-0.01755229029009312,0.14568747958999034,,0.026288543789230668,0.24515312941688405,-0.10775646083547036,0.10778774912435553,0.05182116841131529,0.3443201419211131,,-1.6637812494331397,0.042506668385822406,-1.5841063936256212,0.0653450020876827,0.19603322478151713,0.6534446764091858,,,,,,,tic-tac-toe_R.dat,,,958,0.010438413361169102,0,0.0,1.0,9580,0,,10,0,10
,,,,,,,,,,2.1381903013109693,,,,0.702742720274885,0.7568494908466945,,,,,,,,,,,,,,,,,-0.0354647706698834,0.19066406775463757,,0.04632241717948301,0.3989965552844937,-0.07093975970449107,0.26676925821269437,0.09989896625386832,0.5558603207940495,,3.252355257141023,6.941039685966265,-1.427178848205099,0.08075863843707402,0.13987831338688783,0.3230349840981372,,,,,,,titanic_R.dat,,,2201,0.001817355747387551,0,0.0,1.0,8804,0,,4,0,4
,,,,,,,,,,0.4140623201376439,,,,2.305359470134888,,,,,,,,,,,,,,5.584962500721157,,5.584962500721157,1.0,,,"(0.7475225433737798, 1.1200235905577275e-24)",,,,,,,0.6473168918014359,7.674995242778515,3.4049710020233372,,2.3803893129770994,0.0012900763358776324,,,,,,,,transplant.csv,,,131,0.022900763358778626,0,0.0,1.0,393,0,,3,0,3
,,,,,,,,,,2.947613966784604,,,,3.1387056655593932,,,,,,,,,,,,,,6.266786540694902,,6.266786540694902,1.0,nan,nan,,,,nan,nan,,,,17.45607068256713,34.31420071404657,,0.20417562724014335,0.10128573061863061,,,,,,,,triazines.csv,,,186,0.3279569892473118,0,0.0,1.0,11346,0,,61,0,61
,,,,,,,,,,1.3537223929130757,,,,1.0652030532568342,0.7590721152765897,,,,,,,,,,,,,,,,,0.1189390378927825,0.32174271911428226,,-0.024006752975484554,0.3441305171027384,0.15960653621303494,0.45162666407075536,-0.06460212302592604,0.5117070998903275,,5.834387047244384,12.95723108078149,-1.423809523809523,0.046082961369124445,0.11287970672539523,0.3225806451612903,,,,,,,vertebral-column-2clases_R.dat,,,310,0.02258064516129032,0,0.0,1.0,2170,0,,7,0,7
,,,,,,,,,,1.4684889437982882,,,,0.8783471697476731,-0.5489190692875378,,,,,,,,,,,,,,,,,0.21052461885680712,0.3062823389575091,,0.2507499899165894,0.34281251776907967,0.36044508666704234,0.39075254053126096,0.5379135283360962,0.3690102727675375,,5.877849085799419,12.933300388343252,-1.1195752539242845,0.1843318092953917,0.4515188416723591,1.2903225806451613,,,,,,,vertebral-column-3clases_R.dat,,,310,0.02258064516129032,0,0.0,1.0,2170,0,,7,0,7
,,,,,,,,,,2.086997601764615,,,,0.11977788638657419,,,,,,,,,,,,,,5.426264754702097,,5.426264754702097,1.0,0.22294820865876755,0.31757459869913296,,,,-0.004933666738910323,0.13646689281519567,,,,4.0177398228007295,8.843410986927932,,19.047966631908235,25.026612828637173,,,,,,,,veteran.csv,,,137,0.058394160583941604,0,0.0,1.0,1096,0,,8,0,8
,,,,,,,,,,,,,,,,,,0.07524327565824916,,,,,0.4053190760339077,0.4287336623688705,5.968137157325521,0.9388806752807832,0.09540032903553726,,,4.643856189774724,,,,,,,,,,,,,,,,,,,,,,,,visualizing_livestock.csv,,,130,0.023076923076923078,0,0.0,1.0,390,0,,3,0,3
,,,,,,,,,,,,,,,,,,0.13224162014600277,,,,,0.2459921921031609,0.28445920913640443,7.819520447239129,0.3022385610109475,0.1598420992732252,,,8.060695931687553,,,,,,,,,,,,,,,,,,,,,,,,vote.csv,,,435,0.03908045977011494,0,0.0,1.0,7395,0,,17,0,17
,,,,,,,,,,1.0756227874741737,,,,1.46692113700161,0.14889032305277378,,,,,,,,,,,,,,,,,0.01585253980911942,0.18150074111231687,,0.045939331030638735,0.22283066530747694,0.021492719613507873,0.2690485968086861,0.021084836907702555,0.2900435132803535,,2.2136251413933574,4.527329375251594,-1.4326385380320936,0.04401754485487463,0.21564130671644968,1.1004398826979471,,,,,,,wall-following_R.dat,,,5456,0.004582111436950147,0,0.0,1.0,136400,0,,25,0,25
,,,,,,,,,,0.11661971864528163,,,,0.03492498434277827,0.01362247326571922,,,,,,,,,,,,,,,,,0.19313773370987783,0.33046298548546316,,0.1909325400475821,0.3528937927644205,-0.0069249892066145366,0.19877683756595585,0.02129580375655204,0.2793868441665221,,-0.22933440890079634,0.32636861885002705,-1.505878461824973,0.02420974985923122,0.15311594271726595,0.9926,,,,,,,waveform-noise_R.dat,,,5000,0.0082,0,0.0,1.0,205000,0,,41,0,41
,,,,,,,,,,0.1513421883095121,,,,0.07106324238959406,-0.014371457896253317,,,,,,,,,,,,,,,,,0.05283087985833903,0.32805565529225067,,0.08706917730482684,0.31302307470791524,-0.02270342858053595,0.3717014596115882,0.04322642306085173,0.3797815912441176,,-0.40466491146882116,0.33649830697738936,-1.508524307971768,0.04580909955472727,0.20992362472139153,1.0078,,,,,,,waveform_R.dat,,,5000,0.0044,0,0.0,1.0,110000,0,,22,0,22
,,,,,,,,,,1.5756743939764588,,,,1.1584335860386694,,,,0.05135007311221,,,,,0.4324010525452976,0.39016590631618886,5.375589588944902,0.13859904442148782,0.05683257298285552,,,5.247927513443585,,0.1546728808005799,0.3095577539839507,,,,0.08373320851824868,0.30683172567148276,,,,4.241267714577556,9.704056876121342,,14.01584017515052,9.451735839529096,,,,,,,,white-clover.csv,,,63,0.5079365079365079,0,0.0,1.0,2016,0,,32,0,32
,,,,,,,,,,1.7244438575602294,,,,1.5595404153954355,0.21759720553467285,,,,,,,,,,,,,,,,,0.049662676409319345,0.24238773789202475,,0.07295272175944238,0.27472380150126285,0.03076214976517742,0.28030924570932264,0.09752117286383262,0.3620342739051059,,7.613508644353973,12.932424211141589,0.2920311389729804,0.2196685599848864,0.72855812967241,2.6360225140712945,,,,,,,wine-quality-red_R.dat,,,1599,0.0075046904315197,0,0.0,1.0,19188,0,,12,0,12
,,,,,,,,,,1.2254693872898483,,,,1.2046666965234778,0.15574868141362455,,,,,,,,,,,,,,,,,0.041547482235375806,0.21955029885974628,,0.06572990461366,0.28289668486666275,0.029113954072269528,0.26969212045983953,0.03353830150233581,0.35424098973600365,,6.487574348470518,10.05908088687664,0.21508011570192975,0.2398257480727678,0.7954121341534108,2.8779093507554103,,,,,,,wine-quality-white_R.dat,,,4898,0.002449979583503471,0,0.0,1.0,58776,0,,12,0,12
,,,,,,,,,,0.43897249323062537,,,,0.33001949851842866,0.1065236775609526,,,,,,,,,,,,,,,,,0.062075138046285984,0.3112218247214319,,-0.05235063526975119,0.42241262561435144,0.04975195920311997,0.3905270330689059,-0.1589579549442712,0.5589790974764569,,-0.11928406463497462,0.9047994978362237,-1.319440380142014,0.06701453334510432,0.2416239979097224,0.9382022471910112,,,,,,,wine_R.dat,,,178,0.07865168539325842,0,0.0,1.0,2492,0,,14,0,14
,,,,,,,,,,4.135834952369239,,,,2.7612231303836214,1.5719550532337747,,,,,,,,,,,,,,,,,0.12250560383761647,0.28268021939914956,,0.10456931020225857,0.276666612362894,0.021086156460633283,0.15696512375458627,0.1634425208041059,0.3591468362938009,,25.64685538648102,41.56798392244768,2.338917483625586,0.18381250457472295,0.5199003188109407,1.6543126684636118,,,,,,,yeast_R.dat,,,1484,0.006064690026954178,0,0.0,1.0,13356,0,,9,0,9
,,,,,,,,,,1.2470838084983977,,,,0.42106704688835334,0.8396504776676815,,,,,,,,,,,,,,,,,0.08268636398357775,0.33549396214219224,,-0.0004577199774389111,0.40434371980686856,-0.022719545905083665,0.35628682508672715,-0.10677465291215515,0.5294766209181782,,-0.15420801532141173,2.3709495594766135,-0.7221945469429372,0.10774580198019802,0.4309843415847965,1.8316831683168318,,,,,,,zoo_R.dat,,,101,0.16831683168316833,0,0.0,1.0,1717,0,,17,0,17
